technique_ID,sub_technique_ID,technique_name,technique
T1005,T1005,Data from Local System,BRONZE BUTLER has exfiltrated files stolen from local systems.
T1005,T1005,Data from Local System,Brute Ratel C4 has the ability to upload files from a compromised system.
T1005,T1005,Data from Local System,Bumblebee can capture and compress stolen credentials from the Registry and volume shadow copies.
T1005,T1005,Data from Local System,"During C0015, the threat actors obtained files and data from the compromised network."
T1005,T1005,Data from Local System,"During C0017, APT41 collected information related to compromised machines as well as Personal Identifiable Information (PII) from victim networks."
T1005,T1005,Data from Local System,"During C0026, the threat actors collected documents from compromised hosts."
T1005,T1005,Data from Local System,Calisto can collect data from user directories.
T1005,T1005,Data from Local System,Caterpillar WebShell has a module to collect information from the local database.
T1005,T1005,Data from Local System,ccf32 can collect files from a compromised host.
T1005,T1005,Data from Local System,CharmPower can collect data and files from a compromised host.
T1005,T1005,Data from Local System,China Chopper's server component can upload local files.
T1005,T1005,Data from Local System,Chrommme can collect data from a local system.
T1005,T1005,Data from Local System,Clambling can collect information from a compromised host.
T1005,T1005,Data from Local System,Cobalt Strike can collect data from a local system.
T1005,T1005,Data from Local System,CookieMiner has retrieved iPhone text messages from iTunes phone backup files.
T1005,T1005,Data from Local System,CosmicDuke steals user files from local hard drives with file extensions that match a predefined list.
T1005,T1005,Data from Local System,"During CostaRicto, the threat actors collected data and files from compromised networks."
T1005,T1005,Data from Local System,CreepyDrive can upload files to C2 from victim machines.
T1005,T1005,Data from Local System,Crimson can collect information from a compromised host.
T1005,T1005,Data from Local System,Crutch can exfiltrate files from compromised systems.
T1005,T1005,Data from Local System,Cryptoistic can retrieve files from the local file system.
T1005,T1005,Data from Local System,CURIUM has exfiltrated data from a compromised machine.
T1005,T1005,Data from Local System,Cyclops Blink can upload files from a compromised host.
T1005,T1005,Data from Local System,DanBot can upload files from compromised hosts.
T1005,T1005,Data from Local System,Dark Caracal collected complete contents of the 'Pictures' folder from compromised Windows systems.
T1005,T1005,Data from Local System,DarkWatchman can collect files from a compromised host.
T1005,T1005,Data from Local System,DnsSystem can upload files from infected machines after receiving a command with uploaddd in the string.
T1005,T1005,Data from Local System,Dragonfly has collected data from local victim systems.
T1005,T1005,Data from Local System,DRATzarus can collect information from a compromised host.
T1005,T1005,Data from Local System,Drovorub can transfer files from the victim machine.
T1005,T1005,Data from Local System,Dtrack can collect a variety of information from victim machines.
T1005,T1005,Data from Local System,EnvyScout can collect sensitive NTLM material from a compromised host.
T1005,T1005,Data from Local System,esentutl can be used to collect data from local file systems.
T1005,T1005,Data from Local System,FatDuke can copy files and directories from a compromised host.
T1005,T1005,Data from Local System,"FIN13 has gathered stolen credentials, sensitive data such as point-of-sale (POS), and ATM data from a compromised network before exfiltration."
T1005,T1005,Data from Local System,FIN6 has collected and exfiltrated payment card data from compromised systems.
T1005,T1005,Data from Local System,FIN7 has collected files and other sensitive information from a compromised network.
T1005,T1005,Data from Local System,"Flagpro can collect data from a compromised host, including Windows authentication information."
T1005,T1005,Data from Local System,"FLASHFLOOD searches for interesting files (either a default or customized set of file extensions) on the local system. FLASHFLOOD will scan the My Recent Documents, Desktop, Temporary Internet Files, and TEMP directories. FLASHFLOOD also collects information stored in the Windows Address Book."
T1005,T1005,Data from Local System,FlawedAmmyy has collected information and files from a compromised machine.
T1005,T1005,Data from Local System,FoggyWeb can retrieve configuration data from a compromised AD FS server.
T1005,T1005,Data from Local System,"Forfiles can be used to act on (ex: copy, move, etc.) files/directories in a system during (ex: copy files into a staging area before)."
T1005,T1005,Data from Local System,Fox Kitten has searched local system resources to access sensitive documents.
T1005,T1005,Data from Local System,FrameworkPOS can collect elements related to credit card data from process memory.
T1005,T1005,Data from Local System,"During Frankenstein, the threat actors used Empire to gather various local system information."
T1005,T1005,Data from Local System,FunnyDream can upload files from victims' machines.
T1005,T1005,Data from Local System,"GALLIUM collected data from the victim's local system, including password hashes from the SAM hive in the Registry."
T1005,T1005,Data from Local System,Gamaredon Group has collected files from infected systems and uploaded them to a C2 server.
T1005,T1005,Data from Local System,Gelsemium can collect data from a compromised host.
T1005,T1005,Data from Local System,Goopy has the ability to exfiltrate documents from infected systems.
T1005,T1005,Data from Local System,"GravityRAT steals files with the following extensions: .docx, .doc, .pptx, .ppt, .xlsx, .xls, .rtf, and .pdf."
T1005,T1005,Data from Local System,Green Lambert can collect data from a compromised host.
T1005,T1005,Data from Local System,GrimAgent can collect data and files from a compromised host.
T1005,T1005,Data from Local System,HAFNIUM has collected data and files from a compromised machine.
T1005,T1005,Data from Local System,Hikit can upload files from compromised machines.
T1005,T1005,Data from Local System,Hydraq creates a backdoor through which remote attackers can read data from files.
T1005,T1005,Data from Local System,"IceApple can collect files, passwords, and other data from a compromised host."
T1005,T1005,Data from Local System,"Inception used a file hunting plugin to collect .txt, .pdf, .xls or .doc files from the infected host."
T1005,T1005,Data from Local System,"InvisiMole can collect data from the system, and can monitor changes in specified directories."
T1005,T1005,Data from Local System,Ixeshe can collect data from a local system.
T1005,T1005,Data from Local System,Kazuar uploads files from a specified directory to the C2 server.
T1005,T1005,Data from Local System,Ke3chang gathered information and files from local directories for exfiltration.
T1005,T1005,Data from Local System,Kevin can upload logs and other data from a compromised host.
T1005,T1005,Data from Local System,KGH_SPY can send a file containing victim system information to C2.
T1005,T1005,Data from Local System,"Kimsuky has collected Office, PDF, and HWP documents from its victims."
T1005,T1005,Data from Local System,Koadic can download files off the target system to send back to the server.
T1005,T1005,Data from Local System,KONNI has stored collected information and discovered processes in a tmp file.
T1005,T1005,Data from Local System,KOPILUWAK can gather information from compromised hosts.
T1005,T1005,Data from Local System,"LAPSUS$ uploaded sensitive files, information, and credentials from a targeted organization for extortion or public release."
T1005,T1005,Data from Local System,Lazarus Group has collected data and files from compromised networks.
T1005,T1005,Data from Local System,LightNeuron can collect files from a local system.
T1005,T1005,Data from Local System,Linfo creates a backdoor through which remote attackers can obtain data from local systems.
T1005,T1005,Data from Local System,LuminousMoth has collected files and data from compromised machines.
T1005,T1005,Data from Local System,Machete searches the File system for files of interest.
T1005,T1005,Data from Local System,MacMa can collect then exfiltrate files from the compromised system.
T1005,T1005,Data from Local System,Mafalda can collect files and information from a compromised host.
T1005,T1005,Data from Local System,Magic Hound has used a web shell to exfiltrate a ZIP file containing a dump of LSASS memory on a compromised machine.
T1005,T1005,Data from Local System,MarkiRAT can upload data from the victim's machine to the C2 server.
T1005,T1005,Data from Local System,MCMD has the ability to upload files from an infected device.
T1005,T1005,Data from Local System,menuPass has collected various files from the compromised computers.
T1005,T1005,Data from Local System,metaMain can collect files and system information from a compromised host.
T1005,T1005,Data from Local System,Milan can upload files from a compromised host.
T1005,T1005,Data from Local System,Mis-Type has collected files and data from a compromised host.
T1005,T1005,Data from Local System,Misdat has collected files and data from a compromised host.
T1005,T1005,Data from Local System,MobileOrder exfiltrates data collected from the victim mobile device.
T1005,T1005,Data from Local System,Mongall has the ability to upload files from victim's machines.
T1005,T1005,Data from Local System,Nebulae has the capability to upload collected files to C2.
T1005,T1005,Data from Local System,Neoichor can upload files from a victim's machine.
T1005,T1005,Data from Local System,"During Night Dragon, the threat actors collected files and other data from compromised systems."
T1005,T1005,Data from Local System,NightClub can use a file monitor to steal specific files from targeted systems.
T1005,T1005,Data from Local System,njRAT can collect data from a local system.
T1005,T1005,Data from Local System,Octopus can exfiltrate files from the system using a documents collector tool.
T1005,T1005,Data from Local System,"During Operation CuckooBees, the threat actors collected data, files, and other information from compromised networks."
T1005,T1005,Data from Local System,"During Operation Dream Job, Lazarus Group used malicious Trojans and DLL files to exfiltrate data from an infected host."
T1005,T1005,Data from Local System,"During Operation Honeybee, the threat actors collected data from compromised hosts."
T1005,T1005,Data from Local System,"During Operation Wocao, threat actors exfiltrated files and directories of interest from the targeted system."
T1005,T1005,Data from Local System,OSX_OCEANLOTUS.D has the ability to upload files from a compromised host.
T1005,T1005,Data from Local System,Out1 can copy files and Registry data from compromised hosts.
